,Codigo,Descrição       -       31/07/2022,UM,Import?,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Total,Saldo,Freq.,Media,Tempo,FOB,Venda,Ativo,Entrada Prevista
585,'BFH1425,BF JG CHAVE HEX PEQUENA C/PONTA BOLA 9PCS AC,PC,Sim,223,465,400,399,177,289,1953,7347,6,325.5,22.57143,0.01,24.4,S,0
586,'BFH1426,BF JG CHAVE HEX MEDIA C/PONTA BOLA 9PCS AC,PC,Sim,239,249,344,224,128,173,1357,2804,6,226.1667,12.39794,0.01,34.52,S,0
587,'BFH1427,BF ALICATE 6POL DE CORTE DIAGONAL HOBBY,PC,Sim,1249,2189,1752,1345,1732,1392,9659,24477,6,1609.833,15.20468,0.01,12.96,S,0
588,'BFH1428,BF NIVEL ALUMINIO VERMELHO 30CM IMANTADO,PC,Sim,121,165,287,345,176,163,1257,15694,6,209.5,74.91169,0.01,24.6,S,0
589,'BFH1429,BF NIVEL ALUMINIO VERMELHO 40CM IMANTADO,PC,Sim,170,320,397,277,140,204,1508,12813,6,251.3333,50.98011,0.01,28,S,0
590,'BFH1430,BF NIVEL ALUMINIO VERMELHO 50CM IMANTADO,PC,Sim,182,222,257,174,135,140,1110,4810,6,185,26,0.01,33.4,S,0
591,'BFH1431,BF NIVEL ALUMINIO VERMELHO 80CM IMANTADO,PC,Sim,38,103,171,44,34,41,431,2638,6,71.83333,36.7239,0.01,49.4,S,0
592,'BFH1432,BF NIVEL ALUMINIO VERMELHO 1M IMANTADO,PC,Sim,158,79,128,48,34,59,506,1126,6,84.33333,13.35178,0.01,59,S,2016
593,'BFH1433,BF MARTELO UNHA CB MADEIRA 23MM,PC,Sim,305,348,257,360,185,59,1514,6223,6,252.3333,24.66182,0.01,30.2,S,0
594,'BFH1434,BF MARTELO UNHA CB MADEIRA 25MM,PC,Sim,161,179,130,109,164,84,827,5568,6,137.8333,40.39661,0.01,35,S,0
595,'BFH1435,BF MARTELO UNHA CB MADEIRA 27MM,PC,Sim,27,81,123,56,41,29,357,5124,6,59.5,86.11765,0.01,37.8,S,0
596,'BFH1436,BF MARTELO UNHA CB MADEIRA 29MM,PC,Sim,38,97,98,21,14,17,285,2351,6,47.5,49.49474,0.01,39.6,S,0
597,'BFH1437,"BF RATOEIRA ADESIVA C/AROMA DE AMENDOIM 21,2X31,8CM SUPER",PC,Sim,753,2764,1484,757,1512,2244,9514,28062,6,1585.667,17.69729,0.01,4.36,S,0
598,'BFH1438,"BF ESTANHO DE SOLDA 1,0MM 40G",PC,Sim,817,1363,1892,1697,1698,1750,9217,12466,6,1536.167,8.115005,0.01,9.9,S,9600
599,'BFH1439,"BF ESTANHO DE SOLDA 1,0MM 80G",PC,Sim,460,780,735,683,250,228,3136,5661,6,522.6667,10.83099,0.01,14.66,S,7200
600,'BFH1440,BF GARRA JACARE P/CABO DE BATERIA 300A,PC,Sim,544,791,869,1105,1137,1114,5560,9978,6,926.6667,10.76763,0.01,11.05,S,7200
601,'BFH1441,BF GARRA JACARE P/CABO DE BATERIA 500A,PC,Sim,365,670,434,525,783,369,3146,6031,6,524.3333,11.50223,0.01,13.79,S,7200
602,'BFH1442,BF CH PHILLIPS CB TRANS PT MAG CRV 3/16X5 - PH1X125MM PRO,PC,Sim,242,741,639,322,216,383,2543,3997,6,423.8333,9.430594,0.01,8.87,S,6144
603,'BFH1443,BF LUVA LATEX MULTIUSO AMARELA M/7,PC,Sim,3511,3295,3962,3854,1478,1130,17230,25949,6,2871.667,9.036216,0.01,5,S,24120
604,'BFH1444,BF LUVA LATEX MULTIUSO AMARELA G/8,PC,Sim,4367,4707,4899,3421,1523,1652,20569,19922,6,3428.167,5.811269,0.01,5,S,52920
605,'BFH1445,BF LUVA LATEX MULTIUSO AMARELA XG/9,PC,Sim,1627,1237,2112,1302,564,562,7404,45182,6,1234,36.61426,0.01,5,S,0
606,'BFH1446,"BF ARMADILHA ADES PEGA MOSCA C/AROMA DE PEIXE 18,5X25,3CM",PC,Sim,14485,5455,7070,17591,475,1373,46449,23198,6,7741.5,2.996577,0.01,0.6,S,153000
607,'BFH1447,BF ALICATE 6POL DE BICO HOBBY,PC,Sim,1074,2310,1726,1393,1452,1367,9322,17296,6,1553.667,11.13238,0.01,12.96,S,9600
608,'BFH1448,BF REGISTRO 1POL,PC,Sim,92,40,80,28,105,44,389,1130,6,64.83333,17.42931,0.345,39.2,S,0
609,'BFH1449,BF TORNEIRA 1/2 X 3/4POL,PC,Sim,436,1185,1176,876,664,562,4899,18983,6,816.5,23.24923,0.01,16.46,S,0
610,'BFH1450,BF TORNEIRA 3/4 X 3/4POL,PC,Sim,253,803,276,235,247,279,2093,9574,6,348.8333,27.44577,0.01,19.56,S,0
611,'BFH1451,BF REGISTRO P/MAQUINA DE LAVAR 1/2 X 3/4POL,PC,Sim,527,1252,351,675,430,827,4062,12147,6,677,17.94239,0.01,17.4,S,1080
612,'BFH1452,BF TORNEIRA C/SAIDA P/MAQUINA DE LAVAR 1/2 X 3/4PO,PC,Sim,361,492,392,491,184,288,2208,8455,6,368,22.97554,0.01,30.4,S,0
613,'BFH1453,BF TORNEIRA C/PORTA CADEADO 1/2 X 1/2POL,PC,Sim,600,601,350,374,337,376,2638,9443,6,439.6667,21.47763,0.01,14.72,S,0
614,'BFH1454,BF TORNEIRA C/PORTA CADEADO 3/4 X 3/4POL,PC,Sim,30,67,200,107,86,34,524,11311,6,87.33333,129.5153,0.01,18.64,S,0
615,'BFH1455,BF FLANELA DE MICROFIBRA 30X30CM KIT 3PCS,PC,Sim,2938,6477,6010,12257,8272,10268,46222,32367,6,7703.667,4.201506,0.01,9,S,60000
616,'BFH1456,BF FLANELA DE MICROFIBRA 1PC 30X30CM,PC,Sim,340,1687,1495,662,3040,6336,13560,9584,6,2260,4.240708,0.01,3,S,35000
617,'BFH1457,"BF CHAVE TESTE ANALOGICA KIT C/ 24PCS 13,5CM",PC,Sim,300,450.92,329,220,86,135,1520.92,9297,6,253.4867,36.67649,0.01,50.4,S,0
618,'BFH1459,BF TRENA LONGA CAIXA ABERTA 20M,PC,Sim,161,163,122,46,55,25,572,5830,6,95.33333,61.15385,0.01,20,S,0
619,'BFH1460,BF TRENA LONGA CAIXA ABERTA 50M,PC,Sim,193,611,370,246,191,198,1809,2713,6,301.5,8.998342,0.01,32.5,S,7200
620,'BFH1461,BF JG CH 8PCS HEXAGONAIS AC,PC,Sim,378,606,228,216,368,134,1930,4297,6,321.6667,13.35855,0.01,21.18,S,3600
621,'BFH1462,BF JG CH 8PCS TORXS AC,PC,Sim,379,768,399,363,432,319,2660,3505,6,443.3333,7.906015,0.01,21.18,S,4800
622,'BFH1463,BF KIT CALIBRADOR MANUAL DE PNEUS C/MANOMETRO ANALOGICO,PC,Sim,103,237,185,287,136,166,1114,2786,6,185.6667,15.00539,0.01,55.2,S,0
623,'BFH1464,BF JG CH C/PONTAS DE PRECISAO 31PCS CRV,PC,Sim,449,720,908,1215,546,431,4269,5536,6,711.5,7.780745,0.01,13.34,S,4800
624,'BFH1465,BF MANDRIL 13MM 1/2POL - ADAPTADOR SDS - CHAVE- KIT 3PCS,PC,Sim,388,680,626,624,791,668,3777,11205,6,629.5,17.79984,0.01,29.7,S,0
625,'BFH1466,BF SERRA COPO KIT 6PCS AC,PC,Sim,1333,2696,1996,1689,1233,1422,10369,34204,6,1728.167,19.79207,0.01,17.2,S,0
626,'BFH1467,"BF KIT CINTA E CATRACA P/AMARRACAO DE CARGA 4,5MX25MM",PC,Sim,941,1994,1772,1839,967,1660,9173,17373,6,1528.833,11.36357,0.01,25.8,S,0
627,'BFH1470,BF CH PONTA DUPLA HASTE REG FENDA/PHILIPS 8 1/4POL PRETA,PC,Sim,921,910,11,112,134,391,2479,1178,6,413.1667,2.85115,0.087,11.33,N,0
628,'BFH1471,BF CH PONTA DUPLA HAST REG FENDA/PHILIPS 8 1/4POL VERMELHA,PC,Sim,902,122,12,62,14,343,1455,7793,6,242.5,32.13608,0.087,11.33,N,0
629,'BFH1473,BF FUNIL PLASTICO COM BICO FLEXIVEL C/PENEIRA 4POL - 3/4POL,PC,Sim,3414,4205,5163,5925,2322,4394,25423,0,6,4237.167,-0.00283,0.01,7.8,S,124000
630,'BFH1474,BF MARRETA DE BORRACHA C/CABO DE MADEIRA 50MM PRETA,PC,Não,456,756,511,264,608,152,2747,1389,6,457.8333,3.033855,0.01,11.4,S,6
631,'BFH1475,BF MARRETA DE BORRACHA C/CABO DE MADEIRA 60MM PRETA,PC,Não,124,218,169,78,67,114,770,617,6,128.3333,4.807792,0.01,15.8,S,0
632,'BFH1476,BF FIXADOR P/FIO PARALELO 9MM 100PCS,PC,Sim,1182,1438,1296,861,452,790,6019,9714,6,1003.167,9.683336,0.01,10.44,S,7200
633,'BFH1477,BF FIXADOR P/CABO COAXIAL 10MM 100PCS,PC,Sim,896,1660,891,538,508,1561,6054,13692,6,1009,13.56987,0.01,10.44,S,0
634,'BFH1478,BF DESENTUPIDOR DE TUBULACAO 5MX5MM AC,PC,Sim,349,1066,553,458,568,701,3695,4557,6,615.8333,7.399729,0.01,24.4,S,6000
635,'BFH1479,BF DESENTUPIDOR DE TUBULACAO 7MX5MM AC,PC,Sim,111,237,173,117,142,142,922,1901,6,153.6667,12.37093,0.01,33.8,S,2808
636,'BFH1480,BF CANETA MAGNETICA TELESCOPICA (61CM)24POL CORPO EM AL,PC,Sim,891,1603,1270,520,1435,1092,6811,7554,6,1135.167,6.654529,0.01,8.6,S,7200
637,'BFH1481,BF ALICATE P/CRIMPAR CABO COAXIAL,PC,Sim,24,40,28,58,10,142,302,3353,6,50.33333,66.61589,0.01,44.2,S,0
638,'BFH1482,BF SERRA CIRCULAR P/MADEIRA 4POL VIDIA DUPLA 40D,PC,Sim,201,337,396,449,184,471,2038,3220,6,339.6667,9.479882,0.01,14.1,S,0
639,'BFH1483,BF TRENA CAIXA PLASTICA 5MX25MM PONTA MAGNETICA,PC,Sim,188,959,478,369,234,128,2356,10882,6,392.6667,27.71307,0.1371,10.2,S,0
640,'BFH1484,"BF TRENA CAIXA PLASTICA 7,5MX25MM PONTA MAGNETICA",PC,Sim,270,741,290,814,410,365,2890,12011,6,481.6667,24.93633,0.01,15.18,S,0
641,'BFH1485,BF TRENA CAIXA PLASTICA 10MX25MM PONTA MAGNETICA,PC,Sim,140,301,336,168,332,257,1534,9820,6,255.6667,38.40939,0.01,21,S,0
642,'BFH1486,BF ANTENA DIGITAL EXTERNA ESPINHA DE PEIXE HDTV - UHF,PC,Sim,25,91,25,12,53,62,268,1097,6,44.66667,24.5597,0.01,51,S,0
643,'BFH1487,BF ANTENA DIGITAL LOGARITIMICA 20 ELEMENTOS,PC,Sim,1,61,0,0,0,4,66,1145,3,22,52.04545,0.01,63.52,S,0
644,'BFH1488,BF DISCO DIAMANTADO DE CORTE SECO 180MM,PC,Sim,107,228,302,194,171,312,1314,1861,6,219,8.497717,0.01,26.58,S,1500
645,'BFH1489,BF DISCO DIAMANTADO DE CORTE REFRIGERADO 180MM,PC,Sim,20,83,29,89,54,187,462,1169,6,77,15.18182,0.01,26.58,S,0
646,'BFH1490,BF DISCO DIAMANTADO DE CORTE TURBO(SECO OU REFRIGERADO) 180,PC,Sim,199,218,219,154,73,326,1189,2986,6,198.1667,15.06812,0.01,27.18,S,0
647,'BFH1491,BF ESGUICHO TIPO PISTOLA CONEC LONGO C/TRAVA,PC,Sim,743,1378,737,1099,784,750,5491,15039,6,915.1667,16.43307,0.01,12.2,S,0
648,'BFH1492,BF ESGUICHO TIPO PISTOLA C/ENG RAPIDO CONEC CURTO C/TRAVA,PC,Sim,1969,3640,1958,2378,1358,1698,13001,20282,6,2166.833,9.360203,0.01,12.2,S,15000
649,'BFH1493,BF ESGUICHO MULT P/MANGUEIRA 7 TIPOS DE JATO C/TRAVA,PC,Sim,2183,1781,1253,1176,943,1132,8468,35453,6,1411.333,25.12022,0.01,17.5,S,0
650,'BFH1494,BF BICO P/TORNEIRA ENGATE RAPIDO 3/4 PARA 1/2POL,PC,Sim,4646,3770,7586,3886,2343,3981,26212,60725,6,4368.667,13.90012,0.01,2.6,S,0
651,'BFH1495,BF CONECTOR UNIAO P/MANGUEIRA 1/2POL C/PASSAGEM LIVRE,PC,Sim,1741,3039,2781,3306,1282,1567,13716,38434,6,2286,16.81277,0.01,3,S,0
652,'BFH1496,BF CONECTOR DE MANGUEIRA 1/2POL C/PASSAGEM LIVRE,PC,Sim,3620,2941,4222,2556,1265,2731,17335,47733,6,2889.167,16.52137,0.01,3.8,S,0
653,'BFH1497,BF KIT MANGUEIRA EXP + ESGUICHO 7T + ADAP 3/4 PARA 1/2POL 5M,PC,Sim,186,277,146,396,104,163,1272,3195,6,212,15.07075,0.01,47.2,N,0
654,'BFH1498,BF FITA ADESIVA TRANSPARENTE 45MMX30MX40MIC,PC,Sim,4206,2630,4928,1148,3092,2552,18556,49287,6,3092.667,15.93673,0.01,4.6,S,60000
655,'BFH1499,BF FITA ADESIVA TRANSPARENTE 45MMX400MX40MIC,PC,Sim,64,119,16,18,47,33,297,2834,6,49.5,57.25253,0.01,37.8,S,0
656,'BFH1500,BF FITA ADESIVA TRANSPARENTE 45MMX500MX40MIC,PC,Sim,353,300,310,347,553,339,2202,2138,6,367,5.825613,0.01,52.8,S,4800
657,'BFH1501,BF DISCO DIAMANTADO ULTRAFINO TURBO CONTINUO PORCELANATO,PC,Sim,111,218,230,125,135,245,1064,4053,6,177.3333,22.85526,0.01,34.4,S,0
658,'BFH1502,BF KIT PULVERIZADOR P/GARRAFA PET 2PCS,PC,Sim,2562,3580,2210,1201,952,841,11346,108408,6,1891,57.3284,0.01,6.5,S,0
659,'BFH1503,BF JG DE CHAVE FIXA AC 6PCS,PC,Sim,36,271,162,118,46,79,712,13669,6,118.6667,115.1882,0.01,22,S,0
660,'BFH1504,BF JG DE CHAVE FIXA AC 8PCS,PC,Sim,135,147,59,340,58,125,864,7927,6,144,55.04861,0.01,34.4,S,0
661,'BFH1505,BF JG DE CHAVE COMBINADA AC 6PCS,PC,Sim,249,767,796,483,242,283,2820,13639,6,470,29.01915,0.01,19.6,S,0
662,'BFH1506,BF JG DE CHAVE COMBINADA AC 12PCS,PC,Sim,269,100,201,100,212,96,978,6342,6,163,38.90798,0.01,55.6,S,0
663,'BFH1508,BF MAQUINA DE MOER CARNE MANUAL - N10,PC,Sim,812,1673,2199,2359,2276,2562,11881,25845,6,1980.167,13.05193,0.01,108,S,11030
664,'BFH1509,BF MAQUINA DE MOER GRAOS E CEREAIS MANUAL,PC,Sim,36,85,70,103,89,105,488,1927,6,81.33333,23.69262,0.01,178,S,0
665,'BFH1510,BF CABO RCA 3RCAX3RCA REFORCADO AZUL - 1.5M,PC,Sim,174,263,117,169,325,436,1484,18450,6,247.3333,74.59569,0.01,5.4,S,0
666,'BFH1511,"BF CABO P2 X 3RCA REFORCADO AZUL - 1,5M",PC,Sim,214,362,156,132,192,319,1375,18496,6,229.1667,80.70982,0.01,6.18,S,0
667,'BFH1512,BF CABO P2 X P2 - 1 PLUG RETO E 1 PLUG 90 GRAUS,PC,Sim,691,882,687,295,268,765,3588,21556,6,598,36.04682,0.01,3.52,S,0
668,'BFH1513,BF CABO HDMI 3M 1 PLUG RETO E 1 PLUG 90 GRAUS,PC,Sim,183,367,65,345,263,124,1347,9889,6,224.5,44.049,0.01,20.3,S,0
669,'BFH1514,BF CABO HDMI 5M 1 PLUG RETO E 1 PLUG 90 GRAUS,PC,Sim,63,212,176,111,78,97,737,2381,6,122.8333,19.38399,0.01,26,S,0
670,'BFH1515,BF PULVERIZADOR P/GARRAFA PET DE COMPRESSAO PREVIA,PC,Sim,2535,2683,2845,2145,2116,1656,13980,32506,6,2330,13.95107,0.01,7.1,S,0
671,'BFH1516,BF KIT PULVERIZADOR P/GARRAFA PET 10PCS,PC,Sim,3705.9,3810,3110,1933,1238,1582,15378.9,82031,6,2563.15,32.00398,0.01,26,S,12760
672,'BFH1517,"BF MANGUEIRA DE ENTRADA P/MAQUINA DE LAVAR 1,2M REFORCADO",PC,Sim,167,215,375,220,199,339,1515,7695,6,252.5,30.47525,0.01,18.04,S,0
673,'BFH1518,"BF MANGUEIRA DE ENTRADA P/MAQUINA DE LAVAR 1,4M REFORCADO",PC,Sim,198,167,169,140,163,117,954,6436,6,159,40.47799,0.01,20.48,S,0
674,'BFH1519,BF MANGUEIRA DE ENTRADA P/MAQUINA DE LAVAR 2M REFORCADO,PC,Sim,91,58,80,64,52,111,456,1474,6,76,19.39474,0.01,28.6,S,0
675,'BFH1520,BF MINI LAMPADA P/GELADEIRA E14 220V,PC,Sim,2270,6205,7068,3291,7885,4665,31384,45194,6,5230.667,8.640199,0.01,2.09,S,48000
676,'BFH1521,BF CONECTOR DE PORCELANA TRIPOLAR FIO 10MM,PC,Sim,3588,3913,2810,2963,3730,3787,20791,76949,6,3465.167,22.20644,0.01,3.1,S,0
677,'BFH1522,BF SOQUETE DE LAMPADA DE PORCELANA C/BORNE E27,PC,Sim,1048,1588,1466,837,364,835,6138,41747,6,1023,40.80841,0.01,3.38,S,0
678,'BFH1523,BF KIT MINI LAMPADA E12 7W C7 127V DECORATIVA (4 PCS),PC,Sim,531,669,551,758,316,270,3095,24792,6,515.8333,48.06204,0.06,3.48,S,0
679,'BFH1524,BF KIT MINI LAMPADA E12 7W C7 220V DECORATIVA (4 PCS),PC,Sim,42,230,552,230,150,578,1782,28138,6,297,94.74074,0.06,3.48,S,0
680,'BFH1525,BF LINHA DE PEDREIRO TRADICIONAL 50M,PC,Não,2252,3575,4296,7302,2055,2315,21795,33383,6,3632.5,9.190089,0.06,2.88,S,8640
681,'BFH1526,BF LINHA DE PEDREIRO TRADICIONAL 100M,PC,Não,1977,3757,2915,2729,2478,9718,23574,19518,6,3929,4.967676,0.06,4.52,S,8400
682,'BFH1527,BF LAMPADA HALOGENA A55 E27 127V 100W C CLASS,PC,Sim,1039,2820,2312,314,924,1560,8969,106133,6,1494.833,70.99989,0.01,3.64,S,0
683,'BFH1528,BF LAMPADA HALOGENA A55 E27 220V 100W C CLASS,PC,Sim,237,1344,1436,367,1350,600,5334,34667,6,889,38.9955,0.01,3.64,S,0
684,'BFH1529,BF CANTONEIRA MAO FRANCESA REFORCADA 20X25CM,PC,Sim,259,427,410,146,90,91,1423,5509,6,237.1667,23.22839,0.01,17.08,S,0
685,'BFH1530,BF CANTONEIRA MAO FRANCESA REFORCADA 20X30CM,PC,Sim,335,507,340,126,64,117,1489,2197,6,248.1667,8.852921,0.01,19.7,S,3600
686,'BFH1531,BF CANTONEIRA MAO FRANCESA REFORCADA 25X30CM,PC,Sim,196,366,248,276,139,172,1397,3490,6,232.8333,14.98926,0.01,21.6,S,0
687,'BFH1532,BF CANTONEIRA MAO FRANCESA REFORCADA 25X40CM,PC,Sim,333,355,326,332,384,329,2059,2191,6,343.1667,6.384653,0.01,26,S,3600
688,'BFH1533,BF CANTONEIRA MAO FRANCESA REFORCADA 33X50CM,PC,Sim,260,265,250,470,170,163,1578,2113,6,263,8.034221,0.01,33.1,S,3600
689,'BFH1534,"BF ELASTICO EXTENSOR 1,5MX10MM",PC,Sim,1296,1839,1859,1368,879,798,8039,3634,6,1339.833,2.712278,0.01,7.52,S,21600
690,'BFH1535,"BF ELASTICO EXTENSOR 1,8MX10MM",PC,Sim,2242,757,479,0,356,626,4460,5018,5,892,5.625561,0.01,7.96,S,16800
691,'BFH1536,BF ELASTICO EXTENSOR 2MX10MM,PC,Sim,886,2096,2286,1620,981,1495,9364,705,6,1560.667,0.45173,0.01,8.64,S,27600
692,'BFH1537,"BF ELASTICO EXTENSOR 1,5MX10MM KIT 10PCS",PC,Sim,92,107,142,83,93,25,542,452,6,90.33333,5.00369,0.01,54,S,1500
693,'BFH1538,"BF ELASTICO EXTENSOR 1,8MX10MM KIT 10PCS",PC,Sim,22,24,21,65,58,2,192,1507,6,32,47.09375,0.666,57.6,S,0
694,'BFH1539,BF ELASTICO EXTENSOR 2MX10MM KIT 10PCS,PC,Sim,45,79,44,44,26,109,347,619,6,57.83333,10.70317,0.717,61.6,S,0
695,'BFH1540,BF AFIADOR/AMOLADOR DE FACA,PC,Sim,429,723,565,1456,540,691,4404,3754,6,734,5.114441,0.01,8.13,S,10890
696,'BFH1541,BF REBITADOR MANUAL TIPO ALAVANCA 18POL,PC,Sim,73,69,45,94,38,83,402,2002,6,67,29.8806,0.01,64,S,0
697,'BFH1542,"BF REBITADOR MANUAL TIPO ALIC BICO AJUST 11,5POL (0 E 90)",PC,Sim,116,130,76,131,41,76,570,2461,6,95,25.90526,0.01,36.8,S,0
698,'BFH1543,BF CHAVE TESTE AC 110V-250V,PC,Sim,663,1286,162,294,255,455,3115,18274,6,519.1667,35.19872,0.01,4.84,S,0
699,'BFH1544,BF DETECTOR DE TENSAO AC 90V-1000V,PC,Sim,1224,1591,1349,1857,821,1226,8068,37888,6,1344.667,28.1765,0.01,26.8,S,0
700,'BFH1545,BF TESOURA DE FUNILEIRO 10POL CORTE CHAPA,PC,Sim,131,196,205,203,100,95,930,2488,6,155,16.05161,0.01,39.6,S,0
701,'BFH1546,"BF CANTONEIRA MAO FRANCESA REFORCADA P/VARAO 26X28X2,5CM",PC,Sim,439,279,191,168,110,183,1370,6093,6,228.3333,26.68467,0.01,15,S,0
702,'BFH1547,BF JOGO DE 10 PCS 18MM LAMINAS DE ACO INOXIDAVEL,PC,Sim,3570,4217,2131,5424,3215,3114,21671,32342,6,3611.833,8.954455,0.01,3.68,S,24192
703,'BFH1548,BF FURADOR DE COCO,PC,Sim,503,366,343,368,147,79,1806,15995,6,301,53.13953,0.01,9.46,S,0
704,'BFH1549,BF APLICADOR DE FITA ADESIVA,PC,Sim,1281,1119,721,481,1564,1411,6577,20240,6,1096.167,18.46435,0.01,24,S,12000
705,'BFH1550,BF FITA ADESIVA TRANSPARENTE 45MMX300MX40MIC,PC,Sim,78,143,87,104,564,66,1042,8202,6,173.6667,47.22841,0.01,33,S,0
706,'BFH1551,BF FITA ISOLANTE PRETA ANTICHAMA 18MMX30M,PC,Sim,830,2373,1221,464,466,710,6064,23988,6,1010.667,23.73483,0.01,6.74,S,0
707,'BFH1552,"BF PENEIRA DE ACO INOX 8,5CM",PC,Sim,135,331,168,144,206,130,1114,15348,6,185.6667,82.66427,0.01,4.62,S,0
708,'BFH1553,"BF PENEIRA DE ACO INOX 10,5CM",PC,Sim,175,458,100,155,249,173,1310,11039,6,218.3333,50.56031,0.01,4.94,S,0
709,'BFH1554,BF PENEIRA DE ACO INOX 12CM,PC,Sim,263,258,288,187,168,211,1375,7664,6,229.1667,33.44291,0.01,6.32,S,0
710,'BFH1555,BF PENEIRA DE ACO INOX 14CM,PC,Sim,137,262,202,92,66,174,933,7026,6,155.5,45.18328,0.01,8.12,S,0
711,'BFH1556,BF PENEIRA DE ACO INOX 16CM,PC,Sim,109,322,363,218,120,401,1533,7195,6,255.5,28.16047,0.01,9.6,S,204
712,'BFH1557,BF PENEIRA DE ACO INOX 18CM,PC,Sim,211,199,138,151,71,129,899,4072,6,149.8333,27.17686,0.01,11.66,S,0
713,'BFH1558,BF PENEIRA DE ACO INOX 20CM,PC,Sim,306,116,153,144,162,185,1066,7966,6,177.6667,44.83677,0.01,13.56,S,0
714,'BFH1559,BF PENEIRA DE ACO INOX 22CM,PC,Sim,73,115,46,87,30,75,426,6998,6,71,98.56338,0.01,16.24,S,0
715,'BFH1560,BF PENEIRA DE ACO INOX 24CM,PC,Sim,55,179,345,199,268,530,1576,3368,6,262.6667,12.82234,0.01,17.36,S,0
716,'BFH1561,BF PENEIRA DE ACO INOX 26CM,PC,Sim,78,247,256,41,366,1119,2107,963,6,351.1667,2.742288,0.01,18.82,S,3672
717,'BFH1562,KIT PENEIRA ACO INOX P/FUBA 6PCS,PC,Sim,98,95,62,83,87,61,486,2359,6,81,29.12346,0.01,42,S,0
718,'BFH1563,BF CAMPAINHA S/FIO BIVOLT 36T RES. A AGUA VERMELHA/BRANCA,PC,Sim,99,180,260,273,192,210,1214,9404,6,202.3333,46.47776,0.01,48,S,0
719,'BFH1564,BF CAMPAINHA S/FIO BIVOLT 36T PRETA/BRANCA,PC,Sim,171,245,117,203,313,137,1186,5366,6,197.6667,27.14671,0.01,48,S,0
720,'BFH1565,BF CAMPAINHA S/FIO BIVOLT 36T RES. A AGUA CINZA/BRANCA,PC,Sim,437,496,315,362,371,217,2198,6168,6,366.3333,16.83712,0.01,48,S,0
721,'BFH1566,BF CAMPAINHA S/FIO BIVOLT 36T RES. A AGUA VERDE/BRANCA,PC,Sim,13,111,65,68,136,45,438,2618,6,73,35.86301,0.01,48,S,0
722,'BFH1567,BF CAMPAINHA S/FIO BIVOLT 36T RES. A AGUA OVAL BRANCA/ROXO,PC,Sim,474,496,443,332,339,367,2451,11923,6,408.5,29.18727,0.01,44,S,2400
723,'BFH1568,BF FIXADOR P/CABO COAXIAL 8MM 100PCS,PC,Sim,538,1020,708,442,399,854,3961,15350,6,660.1667,23.2517,0.01,10.44,S,0
724,'BFH1569,BF ARCO DE SERRA FIXO 12POL,PC,Sim,638,1105,573,396,531,412,3655,16606,6,609.1667,27.26019,0.01,17.8,S,288
725,'BFH1570,BF MAQUINA DE MACARRAO C/ 2 LAMINAS 2MM - 4MM DESMONTAVEL,PC,Sim,10,15,25,9,18,86,163,4387,6,27.16667,161.4847,0.01,172,S,0
726,'BFH1571,BF FITA DE ADVERTENCIA ZEBRADA AMARELA/PRETA 100M,PC,Sim,466,1192,997,981,485,1258,5379,19730,6,896.5,22.00781,0.01,9.2,S,12000
727,'BFH1573,BF PASTA DE SOLDA 110G,PC,Não,890,654,639,532,399,347,3461,6271,6,576.8333,10.87142,0.01,13.2,S,0
728,'BFH1574,BF PULVERIZADOR MANUAL DE COMPRESSAO PREVIA - 5L,PC,Sim,25,47,52,32,19,42,217,840,6,36.16667,23.22581,0.01,119,S,0
729,'BFH1575,BF PULVERIZADOR COSTAL MANUAL DE COMPRESSAO PREVIA - 18L,PC,Sim,6,8,31,2,6,2,55,2127,6,9.166667,232.0364,0.01,276,S,0
